"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
2258, 2.480155125365523e-01, -2.169835157908039e-02, 7.980845619822958e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908416978627214e+05, 1.000000000000000e-10, 7.187559562904115e+11, 1.163366791450885e+05, 5.078063156532492e+02, 0.000000000000000e+00, 1.586000398083294e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698678646628799e-05, 3.398940960436941e-03, -2.973597839907073e-04, -1.235674038646581e+03, 1.692441210307266e-01, 1.110374400132605e-22
2259, 2.510036514924225e-01, -2.195977464659662e-02, 7.980426129617351e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908287072648571e+05, 1.000000000000000e-10, 7.187978626318726e+11, 1.163314829059428e+05, 5.078103258061300e+02, 0.000000000000000e+00, 1.585745121330844e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698693108179997e-05, 3.398230895817123e-03, -2.973039278472864e-04, -1.224614717484602e+03, 1.692211011395799e-01, 1.110251490915784e-22
2260, 2.539917899645046e-01, -2.222120326506274e-02, 7.979953464818810e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908123918877989e+05, 1.000000000000000e-10, 7.188422417362983e+11, 1.163249567551195e+05, 5.078119145365850e+02, 0.000000000000000e+00, 1.585424509722825e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698698837497408e-05, 3.397329904330232e-03, -2.972313413351703e-04, -1.214067611801583e+03, 1.691933099594989e-01, 1.110117386758448e-22
2261, 2.569799279652070e-01, -2.248263722462634e-02, 7.980476185582429e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908479244528134e+05, 1.000000000000000e-10, 7.188229009139543e+11, 1.163391697811253e+05, 5.078406952119862e+02, 0.000000000000000e+00, 1.586122756092842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698802625382603e-05, 3.397242705991122e-03, -2.972297096624569e-04, -1.207111446981741e+03, 1.691901860747914e-01, 1.110220016076881e-22
2262, 2.599680655198328e-01, -2.274407631297317e-02, 7.979478478606490e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908053034357174e+05, 1.000000000000000e-10, 7.189026553654103e+11, 1.163221213742869e+05, 5.078297640567334e+02, 0.000000000000000e+00, 1.585285215361922e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698763206197618e-05, 3.396324179466503e-03, -2.971550967742022e-04, -1.194349522127657e+03, 1.691592205559607e-01, 1.109958334958541e-22
2263, 2.629562026454926e-01, -2.300552031444035e-02, 7.979724613345649e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908261035399151e+05, 1.000000000000000e-10, 7.189003900503481e+11, 1.163304414159660e+05, 5.078504218877345e+02, 0.000000000000000e+00, 1.585693955829885e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698837700672401e-05, 3.396010761227365e-03, -2.971331782763604e-04, -1.186980710771074e+03, 1.691493668711559e-01, 1.109996073302697e-22
2264, 2.659443393558463e-01, -2.326696901384987e-02, 7.979718362127066e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908340115251283e+05, 1.000000000000000e-10, 7.189147715349047e+11, 1.163336046100513e+05, 5.078646289350959e+02, 0.000000000000000e+00, 1.585849354742603e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698888931946455e-05, 3.395722513514764e-03, -2.971132159643727e-04, -1.178330811040334e+03, 1.691389225631446e-01, 1.109973098456825e-22
2265, 2.689324756763653e-01, -2.352842219838901e-02, 7.979976418165370e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908554484390906e+05, 1.000000000000000e-10, 7.189118028159038e+11, 1.163421793756362e+05, 5.078856383228728e+02, 0.000000000000000e+00, 1.586270609086398e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698964691364569e-05, 3.395748765056479e-03, -2.971205248161395e-04, -1.170621814264540e+03, 1.691375742695483e-01, 1.110013614533820e-22
2266, 2.719206116237433e-01, -2.378987965169035e-02, 7.978955407031665e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908128472318752e+05, 1.000000000000000e-10, 7.189949794752732e+11, 1.163251388927500e+05, 5.078762300498536e+02, 0.000000000000000e+00, 1.585433457637173e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698930765534813e-05, 3.395139156941107e-03, -2.970719508350058e-04, -1.158979319536154e+03, 1.691137081199352e-01, 1.109743321709916e-22
2267, 2.749087472132226e-01, -2.405134116050115e-02, 7.978711656536391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908035870325163e+05, 1.000000000000000e-10, 7.190166048490966e+11, 1.163214348130064e+05, 5.078755731953844e+02, 0.000000000000000e+00, 1.585251486518980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698928396933099e-05, 3.394230386688108e-03, -2.969969540656179e-04, -1.150408950307425e+03, 1.690886487832518e-01, 1.109676261513960e-22
2268, 2.778968824682735e-01, -2.431280651147504e-02, 7.978799800353636e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908140010436972e+05, 1.000000000000000e-10, 7.190208886991296e+11, 1.163256004174788e+05, 5.078881499735551e+02, 0.000000000000000e+00, 1.585456131061289e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698973748212275e-05, 3.393889170557236e-03, -2.969710556865904e-04, -1.143637109894544e+03, 1.690782508848883e-01, 1.109681999173216e-22
2269, 2.808850174507725e-01, -2.457427493715779e-02, 7.978350712948722e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907984786922277e+05, 1.000000000000000e-10, 7.190629939166219e+11, 1.163193914768910e+05, 5.078896277839073e+02, 0.000000000000000e+00, 1.585151103108385e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698979077088273e-05, 3.393355936244402e-03, -2.969264092507275e-04, -1.134992423681970e+03, 1.690598804797868e-01, 1.109554707294371e-22
2270, 2.838731524046400e-01, -2.483574380607619e-02, 7.979072920258801e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908444192565915e+05, 1.000000000000000e-10, 7.190307735318467e+11, 1.163377677026365e+05, 5.079238868566615e+02, 0.000000000000000e+00, 1.586053875882895e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699102610461431e-05, 3.393742694676927e-03, -2.969589932284095e-04, -1.130604552934735e+03, 1.690694254274560e-01, 1.109704790385593e-22
2271, 2.868612875825053e-01, -2.509721003308123e-02, 7.978290498299832e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908115992557971e+05, 1.000000000000000e-10, 7.190943828214668e+11, 1.163246397023188e+05, 5.079163766777100e+02, 0.000000000000000e+00, 1.585408933802038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699075530201204e-05, 3.393344173964852e-03, -2.969193608630778e-04, -1.119990156249186e+03, 1.690528950619973e-01, 1.109498043461599e-22
2272, 2.898494232689489e-01, -2.535867058108172e-02, 7.977406624933014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907721625720365e+05, 1.000000000000000e-10, 7.191622071757100e+11, 1.163088650288145e+05, 5.079037666424027e+02, 0.000000000000000e+00, 1.584633968041189e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699030060356080e-05, 3.392493721895667e-03, -2.968366913935405e-04, -1.110425022383728e+03, 1.690251757084449e-01, 1.109270688507253e-22
2273, 2.928375597065172e-01, -2.562012237709226e-02, 7.977940186254597e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908073217937851e+05, 1.000000000000000e-10, 7.191404289362886e+11, 1.163229287175140e+05, 5.079312082096729e+02, 0.000000000000000e+00, 1.585324877885400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699129009644441e-05, 3.392648905760981e-03, -2.968385037024515e-04, -1.106583678665181e+03, 1.690284719141962e-01, 1.109378401272547e-22
2274, 2.958256971824521e-01, -2.588156235546719e-02, 7.977853356840711e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908105702906201e+05, 1.000000000000000e-10, 7.191591777187871e+11, 1.163242281162480e+05, 5.079424104008480e+02, 0.000000000000000e+00, 1.585388713725064e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699169401877343e-05, 3.392699244200183e-03, -2.968276477238037e-04, -1.099472622590661e+03, 1.690262435778783e-01, 1.109337507665569e-22
2275, 2.988138359670149e-01, -2.614298747560744e-02, 7.977261094389877e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907866793204269e+05, 1.000000000000000e-10, 7.192089478556124e+11, 1.163146717281707e+05, 5.079383898855950e+02, 0.000000000000000e+00, 1.584919235003029e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699154904983945e-05, 3.392310533825907e-03, -2.967748774066441e-04, -1.090921898345287e+03, 1.690111536997242e-01, 1.109178559392327e-22
2276, 3.018019763149984e-01, -2.640439465198724e-02, 7.976829992421478e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907709312934254e+05, 1.000000000000000e-10, 7.192479282156799e+11, 1.163083725173701e+05, 5.079383313272015e+02, 0.000000000000000e+00, 1.584609772326065e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699154693837720e-05, 3.391913934151205e-03, -2.967179188053564e-04, -1.083782486138219e+03, 1.689966722330182e-01, 1.109058616142065e-22
2277, 3.047901185021899e-01, -2.666578084550279e-02, 7.976596083060296e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907660275590711e+05, 1.000000000000000e-10, 7.192752235797228e+11, 1.163064110236284e+05, 5.079446599176723e+02, 0.000000000000000e+00, 1.584513409603280e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699177513001250e-05, 3.391745778812271e-03, -2.966774476597786e-04, -1.077597841412106e+03, 1.689885210247650e-01, 1.108984080774678e-22
2278, 3.077782627839437e-01, -2.692714297444885e-02, 7.975945635455653e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907398251773498e+05, 1.000000000000000e-10, 7.193298918820859e+11, 1.162959300709399e+05, 5.079403062251009e+02, 0.000000000000000e+00, 1.583998509597741e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699161814794931e-05, 3.391306115513730e-03, -2.966119265134232e-04, -1.070077143334832e+03, 1.689716023633364e-01, 1.108809505954316e-22
2279, 3.107664091085095e-01, -2.718848183732287e-02, 7.976357888245988e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907684393732509e+05, 1.000000000000000e-10, 7.193154957521090e+11, 1.163073757493003e+05, 5.079640418372521e+02, 0.000000000000000e+00, 1.584560803887804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699247397942762e-05, 3.391566433548999e-03, -2.966146726473470e-04, -1.066385192795124e+03, 1.689770532340254e-01, 1.108888955620826e-22
2280, 3.137545564580149e-01, -2.744980895387480e-02, 7.976353066597962e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907740798643839e+05, 1.000000000000000e-10, 7.193258251933362e+11, 1.163096319457535e+05, 5.079742026784558e+02, 0.000000000000000e+00, 1.584671644533761e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699284034081368e-05, 3.391705248072122e-03, -2.966211864249605e-04, -1.060156121519321e+03, 1.689781545225895e-01, 1.108872443209421e-22
2281, 3.167427036401337e-01, -2.771113797774161e-02, 7.976041885571629e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907618145381985e+05, 1.000000000000000e-10, 7.193525370002144e+11, 1.163047258152794e+05, 5.079725930029210e+02, 0.000000000000000e+00, 1.584430620012101e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699278230228323e-05, 3.391495550518484e-03, -2.966127273365411e-04, -1.052990193072610e+03, 1.689700193440111e-01, 1.108788144059795e-22
2282, 3.197308494771628e-01, -2.797248237194866e-02, 7.975713077854102e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907470931872509e+05, 1.000000000000000e-10, 7.193777938555696e+11, 1.162988372749003e+05, 5.079678148899129e+02, 0.000000000000000e+00, 1.584141332428816e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699261002185239e-05, 3.391070136102238e-03, -2.966008601525144e-04, -1.046318144201109e+03, 1.689570720669386e-01, 1.108703644160931e-22
2283, 3.227189927821603e-01, -2.823385571252802e-02, 7.975881399274882e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907577747876534e+05, 1.000000000000000e-10, 7.193703304647947e+11, 1.163031099150613e+05, 5.079757563991135e+02, 0.000000000000000e+00, 1.584351235336304e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699289636173887e-05, 3.390931696726283e-03, -2.966296238471031e-04, -1.041667012054228e+03, 1.689537021613698e-01, 1.108738594418125e-22
2284, 3.257071323674058e-01, -2.849527159458270e-02, 7.976106692155871e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907711174085308e+05, 1.000000000000000e-10, 7.193587184678274e+11, 1.163084469634123e+05, 5.079847180367690e+02, 0.000000000000000e+00, 1.584613429652711e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699321948059347e-05, 3.390913158242378e-03, -2.966843371695724e-04, -1.036820908070069e+03, 1.689537258713772e-01, 1.108787867331637e-22
2285, 3.286952670568108e-01, -2.875674346847317e-02, 7.976255852024909e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907796020145767e+05, 1.000000000000000e-10, 7.193505030895721e+11, 1.163118408058306e+05, 5.079900410257734e+02, 0.000000000000000e+00, 1.584780159675442e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699341140367442e-05, 3.390777230431078e-03, -2.967442717154652e-04, -1.031549362054149e+03, 1.689508734033021e-01, 1.108821344880244e-22
2286, 3.316833956405127e-01, -2.901828498415077e-02, 7.977072091875832e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908222521589397e+05, 1.000000000000000e-10, 7.192985352836599e+11, 1.163289008635758e+05, 5.080125637355917e+02, 0.000000000000000e+00, 1.585618272782953e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699422345948835e-05, 3.391068279364330e-03, -2.968570834255434e-04, -1.028598191374207e+03, 1.689618751350827e-01, 1.109014910732342e-22
2287, 3.346715169556868e-01, -2.927990961219208e-02, 7.977879219399870e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908634869623852e+05, 1.000000000000000e-10, 7.192456270365771e+11, 1.163453947849540e+05, 5.080331900258407e+02, 0.000000000000000e+00, 1.586428573188018e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699496712295662e-05, 3.391536574534705e-03, -2.970009081014058e-04, -1.024738147067117e+03, 1.689776569253601e-01, 1.109208730672868e-22
2288, 3.376596298110188e-01, -2.954163094745075e-02, 7.977351881783856e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908342418208510e+05, 1.000000000000000e-10, 7.192766812780181e+11, 1.163336967283404e+05, 5.080156891775436e+02, 0.000000000000000e+00, 1.585853880257504e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699433614570080e-05, 3.390988797034539e-03, -2.970666552193369e-04, -1.016410356955140e+03, 1.689626215454257e-01, 1.109087778325544e-22
2289, 3.406477337058706e-01, -2.980345446211769e-02, 7.978083653497164e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908706632865120e+05, 1.000000000000000e-10, 7.192270641142626e+11, 1.163482653146047e+05, 5.080327060674440e+02, 0.000000000000000e+00, 1.586569594312430e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699494967443148e-05, 3.391089382596203e-03, -2.971714106348371e-04, -1.013881830363379e+03, 1.689692444510525e-01, 1.109266025817524e-22
2290, 3.436358318561991e-01, -3.006534359304470e-02, 7.978242999168845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908821149876194e+05, 1.000000000000000e-10, 7.192222689716595e+11, 1.163528459950477e+05, 5.080425604337876e+02, 0.000000000000000e+00, 1.586794630380767e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699530495973620e-05, 3.391259881960572e-03, -2.972321064680697e-04, -1.009757621682242e+03, 1.689730548606967e-01, 1.109295647625243e-22
2291, 3.466239287387695e-01, -3.032724712328809e-02, 7.977994770434754e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908761134718533e+05, 1.000000000000000e-10, 7.192498767848170e+11, 1.163504453887412e+05, 5.080478854364028e+02, 0.000000000000000e+00, 1.586676695281046e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699549694366659e-05, 3.391350783348814e-03, -2.972275986858159e-04, -1.005044968378852e+03, 1.689714620558356e-01, 1.109218632988312e-22
2292, 3.496120288061996e-01, -3.058911443899894e-02, 7.977461566388305e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908586438324699e+05, 1.000000000000000e-10, 7.193013654689513e+11, 1.163434575329879e+05, 5.080513280212987e+02, 0.000000000000000e+00, 1.586333401396129e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699562105964563e-05, 3.391397769110971e-03, -2.971611833071750e-04, -1.000234696588261e+03, 1.689660562552897e-01, 1.109065173831738e-22
2293, 3.526001364886636e-01, -3.085089462427514e-02, 7.977105364790202e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908541384719737e+05, 1.000000000000000e-10, 7.193477019683083e+11, 1.163416553887894e+05, 5.080661440348746e+02, 0.000000000000000e+00, 1.586244867072450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699615521822752e-05, 3.391926947631496e-03, -2.970786542214961e-04, -9.966720986496998e+02, 1.689718429887964e-01, 1.108944173859021e-22
2294, 3.555882562925332e-01, -3.111253656641275e-02, 7.974849279093426e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907541499771588e+05, 1.000000000000000e-10, 7.195216654031576e+11, 1.163016599908635e+05, 5.080351659520657e+02, 0.000000000000000e+00, 1.584280004599968e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699503836245527e-05, 3.391344830471100e-03, -2.968406970606013e-04, -9.873068993537103e+02, 1.689400336663449e-01, 1.108362652742321e-22
2295, 3.585763926126858e-01, -3.137398977453180e-02, 7.973985930200633e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.907286620927757e+05, 1.000000000000000e-10, 7.196097105673054e+11, 1.162914648371102e+05, 5.080456314250637e+02, 0.000000000000000e+00, 1.583779145099882e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699541567924586e-05, 3.391553981056070e-03, -2.966138375103031e-04, -9.847602948887743e+02, 1.689332065244754e-01, 1.108107131408540e-22
2296, 3.615645499707903e-01, -3.163520299363101e-02, 7.972772243845535e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.906886358159880e+05, 1.000000000000000e-10, 7.197264280222394e+11, 1.162754543263951e+05, 5.080530144591703e+02, 0.000000000000000e+00, 1.582992593313910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699568186085341e-05, 3.392154025193177e-03, -2.963628192982305e-04, -9.803516442129023e+02, 1.689329707462915e-01, 1.107758838365960e-22
2297, 3.645527326287075e-01, -3.189612555111467e-02, 7.969587465628947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.905488954285482e+05, 1.000000000000000e-10, 7.199746257039907e+11, 1.162195581714192e+05, 5.080117109996862e+02, 0.000000000000000e+00, 1.580246570947249e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699419271446631e-05, 3.391590281744759e-03, -2.959520586805940e-04, -9.700344377328306e+02, 1.688937281161730e-01, 1.106934826306809e-22
2298, 3.675409451244976e-01, -3.215670656637935e-02, 7.967289110209044e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.904563652078615e+05, 1.000000000000000e-10, 7.201677124440101e+11, 1.161825460831445e+05, 5.079964275372555e+02, 0.000000000000000e+00, 1.578428270166399e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.699364167117347e-05, 3.391362709907644e-03, -2.955148065645934e-04, -9.649023678471445e+02, 1.688662550184201e-01, 1.106318949396051e-22
